Subject;Menu;engagement;memorization;attraction;workload;Duration;engagementDistance;memorizationDistance;attractionDistance;workloadDistance
12;colored;36,36122185;7,955255873;24,11268539;8,902241045;5278000;551,071683;633,0711151;1287,151437;632,3502938
13;colored;37,24653694;23,74751734;9,487738629;29,78280362;8844000;938,1553733;924,8232593;1906,47656;1020,748424
14;colored;34,76678385;25,77738398;22,61640568;19,66886704;6469000;627,5804313;708,6702828;1342,017871;630,9880708
15;colored;8,119917983;32,9271593;-18,14736429;20,69745588;2031000;618,6530471;826,5013599;1261,330104;580,4180793
16;colored;10,60343597;56,12433474;-30,10933154;50,27757161;2930000;591,2267894;856,8580586;1137,275239;672,2932568
17;colored;54,08102729;17,89396488;-11,57985428;20,51068564;3813000;681,8158757;791,6375933;1257,940511;622,9182192
18;colored;32,16915461;20,22183232;-21,51075645;24,72523344;11196000;986,7717129;1203,738216;2402,074604;1016,592427
19;colored;16,33835131;27,49604093;0,185212579;22,5761998;2476000;566,7360096;490,4578339;1079,464804;428,2100485
20;colored;18,80605617;82,63237249;34,21000597;47,47282265;1574000;661,6737466;1379,121697;1317,09827;716,9864308
21;colored;38,63268785;20,17767663;7,81464079;22,87976029;3121000;450,6781063;606,2909845;1579,688827;542,4308234
22;colored;38,62173065;16,9070055;34,24675742;20,64499059;4218000;642,3502295;680,067683;1298,554522;541,9275966
60;colored;20,45776367;31,37532677;-66,71197067;20,92553252;2055000;509,7563088;495,4476106;1554,931168;498,0549378
61;colored;26,56249134;7,234916438;-10,6200304;21,22397598;2402000;471,7764128;518,5790102;1193,606412;549,2237767
62;colored;50,8179909;11,39821367;-20,06949525;6,876905383;2113000;443,6613579;700,0784856;1299,812571;769,7631813
63;colored;24,95754222;20,43035149;5,416907246;33,59785797;1976000;472,1928587;474,3331828;1054,933996;434,43962
64;colored;30,9641719;2,916904521;-8,753830859;6,581600391;1511000;458,8942596;731,3234909;983,0632426;741,4184683
65;colored;57,62275339;22,99915797;32,99763157;27,45040409;3801000;743,9980894;490,645651;1855,555423;566,0765517
66;colored;13,59775482;13,86949448;34,9213686;14,73287461;3621000;537,1135374;547,7499147;1199,074121;502,6057197
67;colored;24,8073472;24,86318147;16,85617336;49,67061851;2567000;512,1507131;501,6855931;1394,288779;851,3012575
68;colored;21,93927076;12,24224468;2,015577991;20,52975577;2570000;465,1309487;537,9186541;1554,084538;580,0773712
70;colored;30,36394031;33,96766195;-26,94214422;48,11453956;6176000;708,7302889;949,7699214;1980,185244;971,3819986
71;colored;49,85167782;6,230682085;-3,264485659;57,12982118;3360000;524,999286;527,1974729;1371,613828;817,4065209
72;colored;20,01878331;27,59411793;26,58362197;28,20878768;2059000;435,0381169;536,1477958;1296,290184;550,0669697
73;colored;52,30289116;4,220168494;76,24641068;14,55626523;1550000;670,1718845;685,4299115;1727,446708;514,8460857
74;colored;14,64045012;42,41384625;-38,8560429;27,36377692;1492000;573,6132183;741,9494876;1517,624707;537,4481147
75;colored;55,97227097;12,17328034;46,67666535;28,83994169;1636000;521,3581304;582,1983353;1142,054497;493,2837529
76;colored;44,65168182;42,44066416;-34,32749968;23,82014477;3871000;798,0339696;864,3749153;1745,531901;672,7876857
77;colored;24,56133888;37,19092026;41,58324535;23,38171744;2410000;485,87445;805,3629438;1438,785094;514,4977761
78;colored;44,78975575;8,129981958;55,10240909;10,79869521;1508000;474,5088828;481,8038925;1707,472692;560,4575158
79;colored;18,72309057;31,3603314;39,41645523;68,0911907;2383000;586,6633512;540,3243556;1359,133516;1011,77464
2;ephemeral;23,59156876;33,7059802;-1,989099687;22,51826467;6399000;603,5682108;834,1010031;1338,584897;771,9864351
3;ephemeral;24,36681618;23,05488775;23,49668658;17,66832113;2149000;426,553578;666,8223031;1143,952244;636,937827
4;ephemeral;40,94088824;12,78271378;4,951943069;11,40467657;4332000;592,5866417;508,5158233;1537,673728;643,8177136
5;ephemeral;43,52608959;22,82744605;0,67887208;13,06040415;2121000;553,5048265;530,0273758;1183,907278;632,8297526
6;ephemeral;31,56922738;21,4609737;-41,53005464;26,05756035;2856000;696,7358507;470,5530492;2272,677935;563,9628322
7;ephemeral;19,42476608;23,09961314;-5,555379684;53,13524474;3070000;585,5631042;467,0766021;1432,736724;734,0248526
8;ephemeral;37,26751193;12,0022713;-4,59963958;17,97204555;1711000;474,6840368;494,1424715;1361,310535;609,3261329
9;ephemeral;21,16042265;16,95466439;31,02500836;24,77610677;2227000;580,7055027;434,3784018;1572,535627;487,4735415
10;ephemeral;36,55645111;19,38251847;50,65631428;20,92344766;2000000;521,3148781;514,7026902;1267,12409;512,1273997
11;ephemeral;39,8105991;18,58587049;-13,49406807;43,22182327;4437000;787,6354335;533,3509603;1252,852223;819,9747016
12;ephemeral;32,76542253;14,34789764;23,21368062;16,29384811;4605000;559,1321301;672,5831374;1382,578074;593,0402379
13;ephemeral;27,75745528;27,74946409;10,37963713;37,994863;11934000;752,7754097;977,1895946;2041,362439;1416,502461
14;ephemeral;35,2855141;28,72110538;-1,787148005;9,942332886;6297000;567,8818791;706,2642011;1229,041034;543,9142181
15;ephemeral;44,31426461;24,7720557;7,991438058;24,59563239;5035000;693,7235038;728,7902274;1490,81515;831,0049954
16;ephemeral;38,85671394;34,86606428;15,98000003;30,30266682;7117000;856,4026538;1042,331632;1603,235187;928,1895142
17;ephemeral;44,96260882;26,87307158;1,770646523;28,8404007;6121000;772,095726;960,5114646;1379,926514;829,7374275
18;ephemeral;36,80783611;13,6391067;-19,12825333;17,7425597;6024000;747,4440976;502,9162038;1503,318684;595,7931725
19;ephemeral;34,80874251;28,39248145;-36,40454124;46,82771661;2527000;638,4965841;630,4916338;1411,655498;656,4478458
20;ephemeral;47,50302806;37,62818904;61,38633743;24,53949957;2336000;515,9935002;660,5382138;1696,218548;577,1897943
21;ephemeral;40,45292384;21,1655438;8,572606409;26,71567078;3969000;705,3333018;562,7582003;1098,950042;568,7020197
22;ephemeral;19,10869988;28,12252742;29,90496209;21,57698506;3141000;525,1621074;665,4153838;1223,581012;579,9401919
60;ephemeral;19,05390859;27,26773131;15,02181136;37,7423734;2028000;544,7212574;565,7536149;1118,245098;590,9190219
61;ephemeral;24,99146186;2,679754327;23,09523985;5,095052017;1902000;545,0251733;726,8502615;1235,551841;811,9041757
62;ephemeral;43,54447601;11,82979619;31,8827155;28,1532543;3449000;535,6629441;687,0000729;1545,10492;551,1762977
63;ephemeral;37,20838607;6,72075118;-20,72754736;13,34072812;2555000;509,7842157;586,9881078;1458,716445;538,6118606
64;ephemeral;20,76255354;7,743668642;6,995475736;9,580185143;1254000;608,6846768;635,2666607;1107,240554;752,8391874
65;ephemeral;45,39515362;15,12043011;-71,77485157;16,8393038;2230000;539,9534596;506,6290558;1474,095504;564,6876387
66;ephemeral;14,96853942;17,45641288;-37,84320374;13,30369629;2250000;634,0744255;515,2732867;1453,68843;651,970464
67;ephemeral;20,73563739;16,39386602;-36,17736453;43,85319064;2012000;723,4486434;455,2682754;1381,644182;608,3049017
68;ephemeral;45,18663091;14,40870949;24,83802297;23,75993091;2469000;733,3947746;479,1178988;1154,0981;568,2876016
70;ephemeral;30,97594762;33,59712695;19,82462446;55,88106072;1485000;692,1346815;453,4372123;1140,527676;571,3606721
71;ephemeral;38,50202386;3,459117765;28,15809541;34,78008627;1777000;449,6037075;698,2184739;1399,586216;448,0474371
72;ephemeral;22,29793687;28,9137461;-0,722374155;53,68249638;2082000;437,4808451;502,2919711;1268,060657;637,0320633
73;ephemeral;37,59148723;5,450757606;-45,61916086;22,3201264;2160000;444,3137262;670,5947545;1390,470261;503,9680255
74;ephemeral;35,77010729;22,32402237;-0,652947107;72,46155865;1558000;779,4747011;469,3117243;1485,64357;1070,978187
75;ephemeral;58,86058732;9,880420552;30,53579963;17,11394537;1777000;584,9223203;580,1666574;1427,642039;574,5787208
76;ephemeral;54,09378124;62,10029505;-64,95695572;27,6220166;3469000;677,5108794;1130,567919;2085,722206;540,1498774
77;ephemeral;31,67430181;34,75736903;31,11098266;45,13107938;3312000;539,0935721;568,1432405;1442,600911;640,6441049
78;ephemeral;42,56592099;25,38721813;-8,802487217;31,30541558;3613000;601,3036466;599,3470468;1550,461239;520,8026394
79;ephemeral;11,3240882;23,45537009;11,30165133;54,68161315;1687000;706,8606513;522,7736763;1293,696907;1087,183652
2;glowing;33,30808589;47,32359731;-22,1651946;31,1138016;4700000;688,5798354;1052,798624;1299,659625;738,7941704
3;glowing;61,52134234;8,525647022;28,04924141;12,69243617;1926000;799,840519;608,2592257;1043,25404;654,0486751
4;glowing;26,42115906;24,42963372;-22,14748855;23,76901575;3676000;557,8459138;530,2932678;1359,978149;483,6597112
5;glowing;44,45432769;20,83727439;-24,39217432;18,23925454;1648000;756,3067525;561,3604752;1117,622654;553,5428333
6;glowing;10,27634828;44,00636452;-37,15846995;52,5842389;2856000;600,2892174;896,1016683;2406,51372;860,2861034
7;glowing;33,87996445;18,16741174;32,1854288;32,21600444;2766000;629,3370903;567,0232984;1111,893608;711,8975828
8;glowing;31,4779323;14,04927199;22,88173843;10,2074646;2606000;450,7889786;479,7826952;972,4805533;599,267676
9;glowing;25,18051746;23,39999159;27,66159192;42,47360775;2242000;460,9132129;486,3127811;1538,969877;654,0966191
10;glowing;18,32208737;41,3711779;-22,14855704;32,24133623;1402000;562,0808951;632,7614865;1191,860627;548,2607529
11;glowing;43,35476181;9,848871105;-11,63023251;14,0944629;2504000;876,5905828;630,38558;977,90217;534,0228572
12;glowing;22,15427056;20,21606254;17,5413564;21,3891235;2219000;521,7925521;651,9095408;995,3030589;573,2571654
13;glowing;35,1402417;23,53027245;4,34315013;25,19153947;6438000;863,1994579;887,7000582;1393,249283;818,429006
14;glowing;34,50661059;22,83100172;-2,025625513;25,35045112;10023000;1075,104633;699,7661204;2255,617077;870,4795651
15;glowing;5,581064386;53,17545113;-31,0442672;39,95767234;2688000;705,3049504;945,7346585;1184,954229;775,0024586
16;glowing;36,78836129;32,94736152;-13,34209023;33,32057014;9125000;1046,493674;912,6962016;1976,228736;865,4561004
17;glowing;31,14708898;29,40812778;-16,12169156;33,89915501;7769000;821,0726206;1098,808467;1522,407105;1150,839429
18;glowing;46,59883773;15,49021851;28,07671098;18,66692478;5086000;623,6219278;671,358534;1195,201261;580,4677585
19;glowing;15,25892684;56,35397845;9,921908385;43,61467841;1558000;446,3575642;614,20518;959,5340438;471,6715394
20;glowing;45,00992268;32,38250698;5,41793302;21,02441339;1750000;519,3393554;500,0857872;1028,816254;553,427312
21;glowing;38,59930811;18,19958321;11,9879188;21,08265833;2156000;523,3079144;597,466641;1189,610449;549,3910982
22;glowing;23,0003944;31,57451538;35,14080723;37,37520937;2977000;519,7950685;719,4604564;1183,181459;756,8031191
60;glowing;9,937175758;39,00874536;-13,04430964;29,81032122;2465000;602,4906989;760,3842356;978,2005647;548,7165966
61;glowing;10,04732026;31,98723935;1,670156928;49,52690203;2000000;555,046856;489,8904365;1414,767113;560,4046387
62;glowing;28,27085307;8,795186813;36,64476556;21,95980906;2105000;503,677836;625,1356166;1303,854072;504,4796981
63;glowing;28,56714344;20,25182166;27,60148337;29,90602311;2778000;559,696745;571,3901218;1152,532438;557,9329595
64;glowing;53,15882231;7,988327137;-23,78156171;18,22701589;1543000;510,5639611;601,3381124;1223,301825;451,4879511
65;glowing;26,06119672;17,57238192;-3,224565757;10,37790104;3840000;592,5148396;491,8898714;1042,399008;534,2148133
66;glowing;22,11763814;19,32798873;-26,62435016;20,83338906;3824000;488,5965948;674,2242822;1361,044447;626,2527239
67;glowing;19,6468826;11,01365144;38,6712128;17,6429892;1742000;527,0623239;570,5064569;1420,229064;569,3497098
68;glowing;21,86158688;18,02966369;-20,84298337;19,60118075;3161000;507,6891165;582,3023062;1001,719417;571,8579878
70;glowing;40,60565256;22,73567089;7,497302915;18,86810958;2004000;551,7114491;621,0655707;1015,66974;508,1696881
71;glowing;39,60894323;27,02157429;6,892516413;55,21222698;4270000;771,0998679;747,9871634;1240,109234;922,9691095
72;glowing;21,28393823;29,53054133;-7,738368249;43,25652206;1918000;531,6015691;504,4133935;1001,258935;785,8777314
73;glowing;54,03856685;12,17171435;-28,56074106;26,30419216;1711000;774,4521129;576,0527773;1189,564684;543,7748783
74;glowing;29,86436518;3,987019097;13,33984652;7,737180277;1707000;630,4815654;735,3115822;1290,158668;851,7307806
75;glowing;49,3282214;20,0575879;58,85867771;17,6580598;1777000;575,4274417;483,1985306;1605,557818;583,3986643
76;glowing;53,00911894;27,07662314;-5,795163649;55,48670938;1699000;543,798801;493,5867989;1424,172951;764,8487391
77;glowing;32,31755307;65,93412059;-8,232470966;69,22403925;2320000;479,9678736;820,1524972;1186,628328;787,5608914
78;glowing;13,5941984;42,53689952;-25,22406148;31,99507118;2914000;585,5949803;734,2624922;1197,767525;589,7531871
79;glowing;4,422006403;29,06917209;11,05645622;32,23480645;2648000;788,2803656;499,4627193;1124,833576;522,1292793
2;greyscale;29,85869455;31,20621244;-12,5660481;26,41167676;9164000;1001,772838;1005,557273;1907,132513;967,24831
3;greyscale;51,94708211;24,77206086;18,64114497;29,33650161;7309000;1048,522408;907,3983628;1606,549277;872,1642376
4;greyscale;42,74501888;14,32765199;-10,50019766;15,83239058;3359000;592,7648605;769,4054867;1476,513857;669,3360115
5;greyscale;33,34290302;32,07579114;33,03342091;44,898412;2613000;564,9447739;888,1376706;1586,683037;994,9629929
6;greyscale;28,08496651;29,34377685;-46,07734807;50,50928274;3531000;664,1038248;724,8582357;2696,883339;781,5487649
7;greyscale;60,44911577;19,85585799;15,66457834;50,43944445;2449000;826,055321;650,2909183;1292,581815;799,3774961
8;greyscale;28,39659383;27,17450735;-24,3075605;27,21165325;4480000;613,0912963;810,8927145;1222,492624;610,1579477
9;greyscale;26,44356183;19,15749063;16,95277145;20,55470718;3027000;550,7690608;612,16214;1289,224781;633,4361466
10;greyscale;24,73381176;16,28851135;21,70654538;13,80581305;1742000;606,8833924;684,3910687;1406,466132;730,2807059
11;greyscale;30,80584851;25,71062436;-15,90634566;27,6020108;3613000;514,7617643;770,0836715;1236,521906;865,9895629
12;greyscale;57,05076901;4,875340135;4,279409833;8,641792456;3453000;899,7057942;887,4946447;1226,506121;893,6331968
13;greyscale;30,64613031;22,77585451;-11,92986785;15,48756821;21101000;1284,105196;1226,827711;2366,681531;1106,273205
14;greyscale;24,55487609;22,77764073;9,115799015;23,14596879;29484000;1608,629028;1573,490692;3408,581678;1477,320822
15;greyscale;26,65599091;41,54982063;-2,931185529;35,94156979;3547000;578,1376561;921,6454425;1349,593356;816,9653476
16;greyscale;31,37072871;39,36794856;3,378816862;25,88549163;5574000;581,1568211;880,635934;1368,334045;727,5835481
17;greyscale;34,07329393;30,48914249;-15,06957147;33,15348761;5289000;642,1818786;942,9013393;1326,156503;852,3212259
18;greyscale;44,77108369;18,04848877;-13,70927241;21,24159573;9347000;1046,42887;657,2982493;1429,407071;702,5876954
19;greyscale;30,47713868;33,3401618;-31,44909971;46,12789718;2875000;647,2099161;726,8705251;1301,137804;750,3252813
20;greyscale;53,08485284;31,52328675;23,75226356;26,6912559;1601000;629,3647637;758,079452;1485,684488;673,0023245
21;greyscale;35,01643853;34,69057698;28,23637229;34,85701234;6703000;922,6348254;813,9569838;1948,878342;716,2934642
22;greyscale;29,71668212;28,93402839;41,42458798;36,27082302;8683000;953,1362061;1201,293882;1619,713683;1295,995569
60;greyscale;21,18423671;32,51881657;-24,99804237;35,23696984;8793000;760,3412708;883,9427215;1923,942147;967,2693895
61;greyscale;14,18511563;19,94469616;43,86943062;27,94002235;2203000;703,5227667;795,644633;1526,025391;790,2139733
62;greyscale;32,46055716;23,52359937;0,848149959;9,105528278;2274000;495,0039831;665,6668907;1648,281896;865,1316998
63;greyscale;44,13003952;10,16755278;-2,557729404;19,25053339;3160000;658,8904597;810,5014454;1164,65201;615,8432245
64;greyscale;14,29673113;39,93809247;13,70732029;38,43594506;1512000;707,8614156;928,0511441;1186,466494;976,1730287
65;greyscale;29,17561685;44,54720233;1,99295014;19,47833199;3715000;590,5973576;882,9868449;1497,019564;655,2197599
66;greyscale;4,921318734;29,61280109;-18,36371115;18,2559527;6273000;944,0747121;762,3771455;1428,504014;693,6579331
67;greyscale;26,85063472;15,84749465;-29,12221686;9,423015729;2328000;544,6921432;645,2530699;1320,627269;764,9060938
68;greyscale;18,50824065;12,6837082;31,10827345;8,130905314;2746000;643,6613743;675,014123;1550,926026;796,7303875
70;greyscale;26,83246072;43,80869229;8,773930337;49,82908866;2101000;540,030125;791,8195924;1012,258326;803,6993895
71;greyscale;50,36037959;9,378320501;-44,58492725;40,41636158;3184000;666,7870574;734,8111896;1470,885737;753,1250286
72;greyscale;20,56839804;61,42151963;7,381653201;69,41303636;2660000;564,540903;859,6744704;1098,537147;820,4606915
73;greyscale;23,91237108;21,01975378;-13,80105159;49,34417153;2016000;584,8210652;539,9032804;1364,945413;716,927814
74;greyscale;52,35419778;16,53566929;53,94884963;12,50312115;2528000;568,0690792;637,2139254;1531,16156;746,2929459
75;greyscale;30,21524656;17,72151117;65,12444751;33,44710818;1684000;599,413935;735,1486835;1814,633719;827,6817929
76;greyscale;32,25550814;16,30689371;-39,26707874;19,3273956;2922000;573,1024049;690,2377057;1652,18135;700,1709666
77;greyscale;47,70021555;25,77252838;6,656139134;40,3747148;2000000;598,6026574;663,7160911;1324,740312;673,8357553
78;greyscale;28,61209821;25,3542212;-41,35401211;33,35057872;1742000;696,2567078;606,4808387;1721,071092;605,781928
79;greyscale;19,81032324;24,53619964;12,77469466;33,30593703;2527000;592,253899;658,5544457;1321,702772;690,2594376
2;highlight;37,64853851;39,1903126;-26,62720349;37,64357022;11227000;1176,295475;1154,165987;2110,388537;1285,926921
3;highlight;32,34383665;33,32618039;15,58861569;29,99377214;3363000;656,3466192;661,5174946;1138,342127;593,9143979
4;highlight;42,94846019;37,32031217;-28,88655484;37,04028792;4320000;762,9401855;888,8382089;1252,906544;778,2303034
5;highlight;27,92202032;21,73781497;52,94219956;35,60055575;1754000;808,7973783;483,5745503;1233,918634;550,9796397
6;highlight;45,24102751;27,73359267;-40,76655052;44,75307811;3359000;853,0584523;564,3232704;2676,800187;755,3399787
7;highlight;60,31358191;6,022287823;-39,26436578;14,96388044;3133000;691,8077896;682,9487712;1335,804933;648,9621558
8;highlight;17,95038368;20,82434163;2,948829995;13,13491821;2773000;763,474554;523,9927953;1225,534084;663,296503
9;highlight;19,36434589;23,14183134;-7,650967492;29,6438572;2980000;621,8515328;503,3780418;1376,203477;574,0888963
10;highlight;31,89453896;20,83572442;30,7951109;20,83829419;2566000;602,4654241;536,1995892;1725,568814;623,0309249
11;highlight;27,13957107;25,73006889;0,966011107;42,76490657;3926000;577,2416571;535,2871279;1345,181053;767,1716153
12;highlight;37,49954805;6,904667955;-37,55421153;17,2541052;3129000;578,7238718;685,752117;1535,657458;765,5338103
13;highlight;33,61179448;26,05407267;-4,92547275;20,29725725;10016000;1154,511464;1083,894249;1594,803615;821,9970944
14;highlight;37,43032812;21,41703574;-8,929584072;26,51146581;4871000;729,961902;600,3092304;1538,571371;681,8638278
15;highlight;30,81129238;15,0806163;25,64518076;28,98789127;4793000;694,5465341;527,3041244;1541,861181;608,6640621
16;highlight;18,05719388;34,5779799;-17,40057809;24,76816887;4250000;717,2093703;629,7948828;1356,544625;628,7074802
17;highlight;42,52576055;17,99989651;-16,25867203;22,17122068;29695000;1723,181296;1798,964816;2663,782834;1883,384956
18;highlight;43,81092405;10,91545906;10,37950793;18,48328614;5797000;725,9207544;657,6791502;1463,631061;724,4853303
19;highlight;20,21997234;32,46617629;-0,372537208;34,74345096;2602000;570,9836856;568,1549717;1392,681569;638,4860908
20;highlight;59,59100415;31,00807723;36,77115296;32,28538339;1895000;764,9856989;492,6506405;1538,892478;567,7734984
21;highlight;41,53953537;21,73475942;52,04240187;28,62260707;3027000;844,3015072;543,9116949;1685,79189;573,8194571
22;highlight;24,08093204;38,6345703;45,95447422;27,86900276;3508000;709,0709868;836,7331369;1488,370051;624,844563
60;highlight;12,01906739;48,78349265;-0,549086292;53,51053917;2539000;800,4865515;1032,723959;1204,646738;987,9152757
61;highlight;18,04746509;19,72798212;11,26567472;26,77397055;4800000;803,5593683;695,3177025;1297,967018;896,2996264
62;highlight;31,23652974;23,70069037;-8,46034361;32,81464842;3434000;654,7668551;768,2603643;1219,714509;659,8753194
63;highlight;41,44072971;20,76087107;13,02672282;38,40586323;3938000;873,1576325;771,2095883;1189,018239;959,3033552
64;highlight;52,75008419;3,184794685;41,61099124;3,90937152;2031000;749,7879794;865,9188152;1174,885414;1087,439503
65;highlight;35,99759876;19,19169255;-6,669194669;27,38443681;3559000;583,5686448;503,8140313;1175,728049;616,0004544
66;highlight;14,58794316;14,29988759;7,095339481;13,76836357;5250000;735,4089454;548,2151789;1459,346925;719,3330369
67;highlight;33,39122227;30,70186104;-25,16610828;24,67456497;2070000;626,8980065;586,640051;1265,751606;684,9367787
68;highlight;34,84457289;17,51410358;-2,748681284;13,77069544;6164000;773,6918223;616,3281539;1514,1039;653,5850515
70;highlight;48,89630311;16,88670766;47,78024221;25,41548775;3000000;920,1504852;553,7609365;1257,826993;559,6150559
71;highlight;53,35720253;9,54552368;10,78733857;45,17380863;4250000;995,8651141;595,9282122;1153,262016;804,1940263
72;highlight;27,82576133;34,95959694;-38,4486021;41,68407011;3687000;555,8501807;585,4815159;1628,248666;627,4688043
73;highlight;27,47202546;21,54325066;-8,39498681;44,79137549;3622000;721,6514358;596,0716226;1523,006125;612,7343678
74;highlight;45,47155325;21,10254691;-11,76350065;24,53139142;8566000;1016,752044;701,5851783;2044,722355;851,9873617
75;highlight;36,97599461;45,68338397;23,98574557;51,94327215;4180000;682,1897304;671,1468983;1323,77429;772,0396232
76;highlight;50,00747815;20,11089264;-24,85333367;31,02477356;2379000;626,5332445;498,5893245;1292,465689;579,446933
77;highlight;24,68514352;22,94217877;56,14948184;27,0088313;2082000;650,1671786;511,4445705;1767,058778;643,7008879
78;highlight;19,9663276;37,93575108;10,9816908;18,965156;2602000;662,2032232;574,1765386;1442,653836;587,1294024
79;highlight;11,09287031;26,80066176;6,072870481;38,89340643;8309000;770,1785161;631,953996;1781,563732;856,5630729
2;italicising;37,19611709;31,66945415;-7,078125642;29,7679643;33164000;1870,316364;1772,464456;3669,84987;1724,773296
3;italicising;38,20257175;18,45460912;35,20110544;19,9993796;5645000;772,5701158;729,215052;1545,298275;796,9516601
4;italicising;28,61969601;29,67837699;-25,92156596;31,12426666;7226000;828,678622;906,449314;1936,766021;893,3116653
5;italicising;53,34198694;29,22276244;14,50757144;15,38096758;1699000;883,9178428;719,9024082;1814,589808;938,8310832
6;italicising;23,91699389;43,81475975;-39,8019802;26,12116171;3942000;774,4412162;765,8712586;2611,7238;850,8794584
7;italicising;28,83182686;13,05948098;25,67257166;18,77271088;5093000;661,7405249;709,4175633;1634,219434;812,0585873
8;italicising;33,10186658;12,00896982;-8,938117951;14,7116235;4246000;771,6318092;846,4118375;1888,594875;873,4696081
9;italicising;19,08160741;24,70957897;0,593484375;27,58950319;4508000;826,2100564;605,2757446;1642,347224;774,5364201
10;italicising;18,05001299;22,06811028;-23,93407454;29,85188126;2770000;963,8806512;725,1845883;1671,714715;754,9194372
11;italicising;33,33878674;27,1565332;-11,13749857;34,65597743;13758000;875,6499499;868,4973072;1778,256811;1150,772257
12;italicising;34,99285345;15,32912453;-3,490407904;22,08995649;15953000;1127,344258;1046,60824;2380,358923;1231,814554
13;italicising;28,48321895;19,81817787;0,749043956;22,03540608;18868000;1298,299375;1009,300348;2050,948956;1210,405801
14;italicising;33,64705826;28,99688375;5,469579093;33,79499155;8981000;819,152079;681,8672245;1899,47013;833,448361
15;italicising;35,90392471;25,74993628;9,429479327;38,0590287;3691000;905,0767137;731,4827453;1386,741741;763,3641833
16;italicising;45,54080393;26,83685889;-9,105064252;26,62860776;34496000;2083,235062;1778,64057;3773,397983;1940,247055
17;italicising;38,64292564;18,71757873;-3,49768708;22,0943361;11922000;1042,071865;1079,767827;1644,650121;1056,387781
18;italicising;42,9448332;16,30849722;13,61615399;18,89514673;9824000;802,6245198;724,7335914;1676,694359;737,2193465
19;italicising;28,41884689;29,1114223;-4,328020056;32,20583842;4035000;953,045896;959,655164;1523,930768;1005,802626
20;italicising;59,26749261;31,67453378;69,27753658;22,33371867;3434000;825,6101841;797,3914694;2210,268259;875,8110069
21;italicising;23,02085938;37,81868995;-4,860498902;40,73060397;3641000;794,123942;707,5474123;1422,344057;744,4091323
22;italicising;39,67023302;17,83468848;43,35124398;20,74937093;6676000;894,7273904;695,5668679;2022,367956;737,5843277
60;italicising;16,94999247;26,60223167;-44,77575321;22,31509543;2778000;915,4758266;621,831516;1871,691295;752,7864235
61;italicising;27,74042948;12,62411836;1,36786004;20,41697952;11402000;925,2228097;795,9980374;1752,425023;903,7177071
62;italicising;38,57804998;16,33233232;-5,440763505;21,73241268;7032000;849,6631713;836,1748169;1593,857991;781,6235761
63;italicising;30,9352425;15,84858604;4,641224264;27,61967585;6551000;815,4076011;634,5408055;1697,336777;712,4225561
64;italicising;39,99251464;10,71976687;7,605958568;9,252840432;2019000;816,8395343;925,8337209;1645,080367;1315,555687
65;italicising;31,33569906;31,26857214;-12,65148609;37,95078735;6953000;750,4529818;705,9291358;1549,213435;779,3023797
66;italicising;20,0084619;20,38776608;-32,90343917;21,06628145;4043000;810,7587062;703,983669;1612,778492;804,9623638
67;italicising;31,59547814;15,75856099;3,889111759;25,9804957;18641000;1162,714367;824,4151913;2340,328451;1073,121427
68;italicising;29,79689145;23,03795815;-20,86047432;36,62025738;7719000;832,3589535;986,2381568;1809,881057;1161,57763
70;italicising;53,1656462;28,1201764;6,278333063;35,5717064;4847000;1035,851853;667,6622423;1416,119021;751,773403
71;italicising;51,43037876;35,77534964;-12,16818285;52,61188852;7199000;984,4332622;866,2202492;1922,992698;1064,85312
72;italicising;42,39276171;20,5732628;13,80225456;28,5050483;2796000;788,204099;908,6326265;1834,194649;906,1009723
73;italicising;41,21569318;15,0488012;-3,357296059;40,90644094;3047000;742,8668514;746,3116888;1516,534094;974,1464904
74;italicising;38,91189249;19,28879046;-3,431268114;17,82317773;8633000;799,288269;807,6437308;1762,024558;780,6960891
75;italicising;53,84632574;16,98737307;44,74544096;33,43791732;12902000;1162,819485;720,7986214;2286,917732;1146,870213
76;italicising;76,03743256;53,55497199;19,07643874;59,01063467;7711000;1460,266707;1123,203414;2207,804367;1081,477355
77;italicising;32,94310658;24,91653234;-29,01624869;18,80413028;6512000;911,378458;625,3646515;1859,051034;784,3209485
78;italicising;33,63417726;26,50810142;-0,248492653;25,71503687;2121000;782,125831;975,8457919;2081,055749;1167,025282
79;italicising;15,72239836;14,01011787;35,97319997;7,357097275;2281000;1070,444543;861,2225022;1625,110894;1089,794038
2;leaf;44,56935061;33,67919726;-8,908831471;33,77535295;18796000;1163,535684;1217,805788;2483,891452;1171,056313
3;leaf;38,67411398;15,5371636;32,42993822;27,08798594;5414000;911,3110444;1063,262674;1960,448742;804,4236935
4;leaf;34,57169703;28,15073584;-11,94268708;30,20138489;15035000;904,7617765;1025,300593;1912,643335;893,430969
5;leaf;27,4890123;63,75834836;-17,13733468;41,97563038;11832000;890,5716951;1491,294647;1977,202322;958,8599165
6;leaf;30,75051034;16,39067441;-33,26256192;24,67375924;11035000;874,7685041;948,1283358;4651,442326;729,0144541
7;leaf;60,9102567;15,51489402;19,21660681;43,60898566;3828000;1005,933248;980,476445;1708,192685;765,0210578
8;leaf;20,41886317;19,85592875;-11,17117753;10,62598338;18074000;965,1429273;1178,248209;1929,846488;888,8742758
9;leaf;39,84402201;35,46984009;-12,39073898;36,4692237;15641000;1401,16146;1146,186354;2171,220702;1135,891815
